multiplex	node	score
1	RAG1	0.02520016561570922
1	TGM1	0.024815182106449958
1	ALOXE3	0.024661832744315906
1	ALOX12B	0.02459914507239409
1	RAG2	0.024378699106927623
1	TNFRSF1B	0.024356490771524568
1	KRT1	0.024288017388667683
1	KRT10	0.024234002018903904
1	EBP	0.024233150958940557
1	SULT2B1	0.02423285364964454
1	ADAM17	0.024230584338770865
1	CD247	0.024215521743227393
1	CERS3	0.024194519465545832
1	NIPAL4	0.024191662920289042
1	CTLA4	0.024187502598286517
1	SDR9C7	0.024186108294631813
1	ADA	0.024183998065847843
1	CYP4F22	0.024181471074439638
1	MBTPS2	0.02417993001442186
1	DSG1	0.024179009783111428
1	GTF2H5	0.024178586336137904
1	MPDU1	0.02417693997098007
1	CARD14	0.024172092128210754
1	RMRP	0.024167310254139204
1	CHD7	0.02416714972551906
1	SPINK5	0.024164442874235165
1	DCLRE1C	0.02416422906117937
1	PNPLA1	0.024163285226072435
1	ABCA12	0.02416186535398371
1	ILF3	0.0036764194180534493
1	POP4	0.0036327867794532557
1	PRPF8	0.0027136475920521725
1	PRSS1	0.0025518018232799484
1	NEK4	0.002459297187676915
1	ABCA1	0.002436540079424995
1	NR1H2	0.0024351444930769
1	TFG	0.0024334352726111674
1	AQP6	0.001930601056880624
1	TLCD4	0.0019184500575896422
1	REEP2	0.0018306223992629567
1	MSMO1	0.0018205369105268952
1	LOC100290337	0.0015579450622377642
1	TBC1D22B	0.0014885879458032838
1	JUN	0.0014095182895162669
1	PRKDC	0.0013392989972127235
1	KPNA1	0.0012948893718422337
1	DCAF1	0.0012854311138945744
1	ORMDL3	0.0012694091773237852
1	DPPA4	0.001260455468849949
1	ZIC1	0.0012588606917512683
1	NEU1	0.001256274585277824
1	SLC39A9	0.0012426716793056012
1	SYVN1	0.0012385132047914773
1	SLC29A2	0.0012175562698081633
1	IL17RC	0.0012170469935453114
1	PTPRE	0.0012169975323176316
1	SARAF	0.00121683965740156
1	FAM8A1	0.001216706073994947
1	PCBD2	0.0012151486150030412
1	ATF6B	0.0012139152640855445
1	IPO5	0.0010689792906477785
1	SKP2	0.001067685484236918
1	RNF4	0.001003865541865043
1	AIRE	0.0009846509458456033
1	NPPA	0.0009837966263657424
1	CCDC103	0.000978244089458859
1	FCF1	0.0009542357733276333
1	ESR2	0.0009424076465976331
1	TRIM25	0.0008661100786394478
1	GMCL1	0.0008197134292992855
1	PI4KA	0.00079268902685873
1	CFTR	0.0007563794808436754
1	RNF123	0.0007402398529554921
1	CYLD	0.0007014483901713303
1	CCT3	0.0006974599731562966
1	ZSCAN12	0.0006963991584519204
1	B3GALNT1	0.0006914730275450275
1	CCT2	0.0006900448501219673
1	VAV1	0.0006880037320212543
1	CCT6B	0.0006720492316320785
1	UBR4	0.000671874958357343
1	NIF3L1	0.0006702123263761926
1	UBAC1	0.0006690947051114293
1	TXNDC9	0.0006661193613714738
1	HBB	0.0006655410572121201
1	PDCL	0.0006640516028336469
1	TMEM160	0.0006638261345073593
1	NXF1	0.0006571984792509699
1	MOV10	0.0006496452162785343
1	APP	0.0006262972430150926
1	SRC	0.0006232764861558047
1	HSCB	0.0006207898486932734
1	TRIP13	0.0005944344998710824
1	ELAVL1	0.0005916423106290871
1	SLC1A5	0.0005831893655208879
1	CCDC27	0.0005827518882088354
1	PLK2	0.0005659319482038687
1	HSF2	0.0005658996018278558
1	RBFOX1	0.0005626708521188324
1	CXCL1	0.0005604199620708703
1	GRB2	0.0005507433816121239
1	RPS3A	0.0005466552800938268
1	HERC2	0.0005457093462066789
1	PRPF31	0.0005449224284074292
1	MAP3K1	0.0005445078622487818
1	UBA1	0.0005430195805408836
1	PEDS1-UBE2V1	0.0005429205843115794
1	UBE2N	0.0005410839977082478
1	HECW2	0.0005386515607740506
1	MANBAL	0.000537903104286477
1	PCGF1	0.000531004322806362
1	MORF4L2	0.0005297735624815303
