multiplex	node	score
1	TP53	0.02765280307135849
1	ERCC3	0.027493091875203796
1	ERCC2	0.02735110714785529
1	XPC	0.027336046524821463
1	XPA	0.027253189537382257
1	PTCH1	0.027245108348076974
1	DDB2	0.027212863150269852
1	ERCC4	0.027187388421181218
1	ERCC5	0.027158324344793226
1	HERC2	0.027139652495895394
1	SMO	0.027104737456978965
1	TYR	0.02700434525806118
1	COLEC10	0.02699991755342409
1	MC1R	0.026997719575823066
1	STAT5B	0.02697685460151521
1	RASA1	0.026975374580245647
1	RALY	0.02697471166562961
1	SMC2	0.026970921377942155
1	FOXP1	0.02697062004736274
1	UBAC2	0.02696136144391568
1	EXO1	0.026950743278880175
1	TRPS1	0.026943053589745622
1	ATP11A	0.026941793961526805
1	KANK1	0.0269398537570829
1	ZNF365	0.026939488071679812
1	RGS22	0.026931443305688363
1	GSK3B	0.0031041081505528713
1	FBXO7	0.0027634016470359933
1	PDIA6	0.0027101189639990647
1	TRIM25	0.002685794654960213
1	HNRNPL	0.002433548236006404
1	APP	0.0019720419154829767
1	PICK1	0.0017803911256504472
1	NDEL1	0.0017743001648736186
1	DISC1	0.0017347564413232874
1	TMEM30A	0.0016334702354322886
1	NDE1	0.001631952402657494
1	VDAC3	0.0016282170326098106
1	NPDC1	0.0016214722187427272
1	SUMO2	0.001368068530373237
1	MITF	0.001238146493621501
1	SYVN1	0.001155886206106079
1	DCT	0.0010485772800299244
1	TYRP1	0.0010459764851547008
1	PRKCB	0.001033393896561673
1	TH	0.0010294793077233468
1	USF1	0.0010250847446980269
1	DDC	0.00102492459599519
1	RPA2	0.0008408390435944201
1	GTF2H1	0.0008188135218142018
1	RNF4	0.000787706193363823
1	ARRB2	0.0007702402942795769
1	PCNA	0.0007455434639800584
1	BRCA1	0.0007384485193077249
1	POLR2A	0.0007375172958837816
1	ESR2	0.000733876131578046
1	ERCC6	0.0006878365747143692
1	SPTA1	0.0006822134719466258
1	CCNH	0.0006791231897937823
1	YWHAG	0.0006674698541158648
1	YWHAZ	0.0006608521078672857
1	CKAP4	0.0006572937170537857
1	SUMO1	0.0006445665934250718
1	PLEC	0.0006399158569638471
1	YWHAQ	0.0006338708136741867
1	YWHAH	0.0006250024792493643
1	SOD1	0.0006072392022665511
1	CFTR	0.0006045711350927381
1	CDK7	0.0005989108339523327
1	NTRK1	0.0005971081704907197
1	UBE2I	0.000596748765300355
1	DYNLL1	0.0005932961637958924
1	DNAJB9	0.0005902683879784018
1	MIA3	0.0005852631395922155
1	DCP2	0.0005846938587875845
1	PTX3	0.0005839606451419298
1	P3H4	0.0005835245729957617
1	NUCB2	0.0005833577699067542
1	COLGALT2	0.0005829721611809054
1	MCU	0.0005826472164732386
1	TIMP3	0.0005822773548719878
1	STC2	0.000582176176836625
1	EGLN3	0.0005812956633444374
1	INHBE	0.000581260382281617
1	YWHAE	0.0005800876777321909
1	ARL8A	0.0005797084062698789
1	EGFR	0.0005742151199077669
1	YWHAB	0.0005671588900310742
1	SFN	0.0005509737469550978
1	BCL6	0.0005331736185193518
1	MAPK6	0.0005217116814263806
1	HDAC1	0.0005144809628008802
1	GTF2H4	0.0005095844328872411
1	MAPK3	0.0005048601403904746
1	ATM	0.0005011732122711238
1	TP53BP1	0.0005002988970824436
1	GTF2H2	0.0004977315643335575
1	ESR1	0.0004887943966357146
1	EFTUD2	0.0004876948389711629
1	CTBP1	0.00048420704929058795
1	MSH2	0.00048359013662770405
1	GTF2H5	0.0004820591920378438
1	NXF1	0.0004817959227239178
1	H2AX	0.000468581813739399
1	AURKA	0.00046654260485921585
1	ARRB1	0.00045745080110007845
1	BLM	0.0004498849353919104
1	LOC100290337	0.000447534449249933
1	RPA1	0.00044523123590133626
1	PMS2	0.00044395697322727537
1	CDC42	0.0004332235556548692
1	MOV10	0.0004289328621730224
1	RAD51	0.00041883814493162735
1	CTNNB1	0.0004170324811862803
1	MYC	0.00041549376286873743
