multiplex	node	score
1	F8	0.027908440923228563
1	VWF	0.027198850478130546
1	F2	0.02535650212377576
1	PLG	0.02513760067713318
1	F9	0.0241528711179155
1	F7	0.02382312991111276
1	ADAMTS13	0.023786062411748733
1	CPB2	0.023632652255988665
1	GNAQ	0.023621451636900447
1	F5	0.023616242469497884
1	GNAS	0.023568426598184276
1	SERPINF2	0.02354771098842521
1	MAPK14	0.023533313387128364
1	TBXA2R	0.02350455128278578
1	ANXA2	0.023493071240817932
1	VKORC1	0.023469622371671016
1	CRK	0.023453719076791998
1	NCL	0.023437109808658582
1	MAPK1	0.023432113002988
1	FBXW7	0.02341893448217552
1	P2RY12	0.023417230450252326
1	P2RY1	0.023417127097874402
1	GRAP2	0.023377166137483547
1	SERPINF1	0.023376724567358516
1	POLDIP2	0.023372690500886622
1	COX8A	0.023367435288463363
1	AIMP2	0.023363456074052494
1	AHSA1	0.023360946246053137
1	RNF19A	0.02335918400522287
1	AK3	0.023351355405065652
1	FN1	0.0020630867180753947
1	F10	0.001402326315355949
1	A2M	0.0012709840119622736
1	C5	0.0010288450057434086
1	PZP	0.0010194894351896605
1	TINAG	0.0010170670894139578
1	HSPA5	0.0010127310907033426
1	PROS1	0.000889639266760744
1	MIB2	0.0008893274490742673
1	CSNK2A1	0.0008692147480391255
1	CALR	0.0008371659386459044
1	CANX	0.0008312291636931961
1	PROC	0.0008001005255700122
1	NHERF1	0.0007901341953536695
1	ADORA1	0.0007658606980268677
1	VCP	0.0007419666401361887
1	ELANE	0.0007259887184687123
1	GPM6A	0.0007127754908195019
1	NHERF2	0.0007116539519653884
1	OSBPL8	0.0007072367835040837
1	ATP11C	0.0007065712582930832
1	SLC19A2	0.0007063374103019624
1	GPR89B	0.000704814938926969
1	CMIP	0.0007037561844405933
1	SOD1	0.0006944328401349357
1	CFD	0.0006922949330626918
1	F11	0.0006805484371465108
1	HSPD1	0.0006673187682838069
1	SERPINE1	0.0006408588337289698
1	GGCX	0.0006286579522760908
1	PLAT	0.0006219331496700229
1	ALB	0.0006156404346277292
1	PLAU	0.0006059750040780375
1	SERPING1	0.0006012760181114533
1	PRKACA	0.0006007889738613836
1	GP1BA	0.0005763438595117836
1	ELAVL1	0.0005701261574868238
1	HNRNPL	0.0005584357449038491
1	FGA	0.0005229546092823681
1	SP1	0.0005206525795918678
1	PDK1	0.00051313971155988
1	CCDC8	0.0005113098007663671
1	F13A1	0.0005104186884407421
1	AR	0.0005059608596222023
1	PTPN11	0.0005030293837373175
1	APP	0.0004938031895722465
1	ILK	0.0004861487155691042
1	EGFR	0.0004811612891565691
1	LRP1	0.00046748836031042744
1	MGST3	0.0004637246625515911
1	F2R	0.00045700239914538235
1	MLH1	0.0004558585780859648
1	MYOC	0.0004529572608925246
1	FLNB	0.0004518449808355664
1	AMBP	0.0004514984395609052
1	SGTB	0.00044731528625067724
1	TUBA4A	0.0004457215358756214
1	NEDD4L	0.0004382838267625727
1	TRMT61B	0.0004381427263889826
1	RPS14	0.0004359181820167544
1	TMEM25	0.0004344604911934326
1	SERPINC1	0.0004325989227189927
1	CLPP	0.0004297247602566942
1	MAP3K7	0.0004287092772900532
1	NPM1	0.0004279407525176655
1	CSNK2A2	0.0004248461237855886
1	TRIM25	0.0004243035089655585
1	LRP6	0.0004202997525848863
1	SRPK2	0.00041948868524034703
1	L3MBTL2	0.00041871115093904885
1	POT1	0.00041852250604283584
1	KLHL8	0.0004165835759286234
1	BCAP31	0.00041617412287182687
1	EPM2AIP1	0.000415301832460333
1	PNPLA2	0.00041462066909915584
1	SERPINA6	0.00041461830666695524
1	IMPACT	0.00041432785616538184
1	RPS6KA5	0.00041277153706766316
1	MED4	0.00040751181090723464
1	EGF	0.00040717523056312606
1	ESR2	0.00040504828283971804
1	NUDT21	0.00040495743043050505
1	SERPINA3	0.0004036180016948543
1	UBE2D2	0.0003986538737146964
1	F3	0.0003933655975435432
1	FAM20C	0.0003930465304985545
1	TUBG1	0.0003925170841636089
1	UBE2L3	0.00038893117249644445
1	NDUFA4	0.00038715962322953697
1	CTSG	0.00038667169433918055
1	TRIP6	0.00038618664598615986
1	FUS	0.00038442802461123473
1	CEBPA	0.0003819961391904293
1	APPBP2	0.0003797217668397261
1	NDUFAF4	0.00037970976348867744
1	ITGA2B	0.000379347107733824
1	C11orf58	0.0003788147490716706
1	ZDHHC17	0.00037542762393616094
1	UBE2L6	0.00037517368714292087
