multiplex	node	score
1	HBA1	0.029195330604800923
1	HBA2	0.029120749665006117
1	TFRC	0.028406689390299614
1	UGT1A1	0.02836828125760493
1	TFR2	0.028342277117748296
1	HBG2	0.028131042106304762
1	HBB	0.028037701810191343
1	HBG1	0.02790099241789128
1	UGT1A6	0.027854758462681716
1	HFE	0.02764900662788143
1	AHSP	0.02752022572178942
1	HBD	0.027499660316362792
1	PMCH	0.02747214763991422
1	CD34	0.027088851633245876
1	HAMP	0.027025803771056543
1	LCN2	0.027016856157825925
1	UMPS	0.026986030439680005
1	CACNA1H	0.02697367693452124
1	ITGA2B	0.026968519210224334
1	MYB	0.02696836391634112
1	G6PD	0.026967444028384906
1	BCL11A	0.026960506685351163
1	EPO	0.02696017468572651
1	CAD	0.02695140022624653
1	DHODH	0.026950104451407476
1	KLF1	0.026942899668705868
1	UGT1A10	0.0021212545414203694
1	TF	0.002120654081427442
1	GLP1R	0.002096854539440841
1	VKORC1	0.0020565630649860985
1	CKAP4	0.0020422290899085103
1	SLC40A1	0.0020309729819473115
1	UGT1A8	0.001945109863954673
1	UGT1A9	0.0019143333681633386
1	UGT1A4	0.0018855577925711929
1	UGT1A7	0.0018849821860330064
1	UGT1A3	0.0018750784346888213
1	APP	0.0018294205895047935
1	CYP3A4	0.0016636834315646122
1	MCM2	0.0016632622035214564
1	ERBB3	0.001605080210111658
1	HBZ	0.0015501162645677167
1	HSPA5	0.0015294113790165565
1	B2M	0.0014589690804374669
1	HBQ1	0.0014202272020377238
1	SYVN1	0.001396935691072073
1	PRKCD	0.0013285252575216844
1	CRKL	0.0013267658417450902
1	ITGA4	0.0013112646173551287
1	VCAM1	0.001303096635318681
1	PRKACA	0.0012063559606368581
1	AGR2	0.0011742045885965184
1	CREM	0.0011681590219262546
1	MZF1	0.0011662666659465316
1	ATF5	0.0011649155319419743
1	CHST4	0.0011644542471521018
1	ZDHHC17	0.0010809915152094655
1	FBXO6	0.0009390615677812811
1	EP300	0.0009111123883529809
1	PCSK5	0.0008593363918967311
1	PCSK2	0.0008330600629628369
1	FURIN	0.0008330457974151746
1	CPE	0.000832762223207213
1	PCSK1	0.0008308041847594165
1	NPY	0.0008301123980473388
1	PCSK6	0.0008295932459293495
1	PCSK7	0.0008251723722540088
1	MCHR1	0.0008246429206991473
1	MCHR2	0.000824164429241023
1	HNRNPL	0.0007926155179091128
1	NEK4	0.0007790531282097949
1	NR2F1	0.0007549957867099108
1	GABARAPL2	0.0007515494568165285
1	CD81	0.0007497072181684773
1	UBE3A	0.0007449400193454161
1	DPF2	0.0007423317038677918
1	HIF1A	0.00073730656359005
1	GATA1	0.0006969124332824732
1	BAG3	0.0006942626905303729
1	RAD21	0.0006900622940768632
1	GAN	0.0006838356579251666
1	GNG2	0.0006837357620544521
1	MAPK15	0.000683233865228557
1	USP5	0.0006827347614803614
1	KDM5B	0.0006826087870380771
