BCR	HOXA9
MYC	ARFGEF2
MYC	SNRNP200
MYC	ATP5D
MYC	BMPR1A
MYC	BNIP2
MYC	BOK
MYC	BRD4
MYC	BTK
MYC	C17orf49
MYC	FAM131C
MYC	CAMK1G
MYC	CAMK2D
MYC	CAMK2G
MYC	CCNK
MYC	CDH5
MYC	CDK2
MYC	CECR2
MYC	CPS1
MYC	CRADD
MYC	CDK12
MYC	CSNK1E
MYC	CTPS1
MYC	CTSD
MYC	CXXC1
MYC	DDB2
MYC	EFNA5
MYC	FBXO5
MYC	GLI1
MYC	GNRHR
MYC	GRK1
MYC	GSG2
MYC	GTF2H4
MYC	HCK
MYC	HECTD3
MYC	HPS1
MYC	HSD17B4
MYC	ICT1
MYC	IGF2R
MYC	IRS2
MYC	ITGB5
MYC	KIF18A
MYC	LATS1
MYC	LIMK2
MYC	MAP2K3
MYC	MAP2K7
MYC	MAP3K13
MYC	MATK
MYC	MCL1
MYC	CENPO
MYC	MYLK3
MYC	MYLK
MYC	MYO3B
MYC	NEIL1
MYC	NEK2
MYC	NQO2
MYC	NR1H3
MYC	NTRK1
MYC	PAK6
MYC	PBK
MYC	PCBD1
MYC	PDK1
MYC	PES1
MYC	PI4KB
MYC	PKN1
MYC	POLA1
MYC	POLH
MYC	POLR2E
MYC	POLR2I
MYC	PRC1
MYC	PSMC2
MYC	PTP4A2
MYC	PTPN9
MYC	RAD21
MYC	RASGRF1
MYC	RASSF7
MYC	REV1
MYC	SCYL1
MYC	SDC4
MYC	SH3KBP1
MYC	SLC1A4
MYC	SLC25A26
MYC	SULF2
MYC	SULT1A2
MYC	SUV39H1
MYC	TIE1
MYC	TRIB1
MYC	TRIP13
MYC	TRRAP
MYC	TXK
MYC	UBE2I
MYC	HAUS7
MYC	WEE1
MYC	WEE2
MYC	WNK1
MYC	YES1
CSNK1E	MYCN
AKAP12	HDAC7
HDAC1	RUNX2
LIN28A	DOT1L
NANOG	DOT1L
TFAP2C	MYC
TFAP2C	KDM5B
ATF6	SP1
MAP1B	MARCH5
CDKN1A	TP63
TP53	TP63
RBL2	TP63
MDM2	TP53
PARK2	PINK1
PARK2	SNCA
PARK2	GPR37
PARK2	SNCA
SIN3A	SNCA
PARK7	PPARGC1A
CARM1	RABGAP1
EEF1A1	RGS12
MRE11A	CDC45
MRE11A	POLA1
MRE11A	GINS1
MRE11A	MCM2
MAPKAPK2	CHEK1
FUS	UPF1
MYCBP2	ROBO2
TIMP3	AGTR2
TIMP3	AGTR2
CDKN1A	RNF114
LGR4	ZNRF3
CTNNB1	KCTD1
WNT3A	KCTD1
KCTD1	APC
OTUB1	NMRAL1
PSMD9	CHUK
TNF	CHUK
TNF	PSMD9
PSMD9	TNF
HNRNPA1	TNF
FBXW7	YAP1
TP53	NLK
TP53	DNAJC7
TP53	DNAJC7
TP53	XAF1
SIAH2	XAF1
XAF1	HIPK2
TYK2	SIVA1
FOXP3	SIVA1
RASSF1	E4F1
CYLD	MAPRE1
CENPJ	CREBBP
BRCA1	SETX
BRCA1	TCEANC
BRCA1	TCEA2
BRCA1	TONSL
TONSL	BRCA1
BRCA1	SSRP1
BRCA1	SUPT16H
EP300	CTNNB1
EP300	FLII
EPS15L1	AGFG2
EPS15	AGFG2
HDAC1	MAP1LC3B
ARHGEF11	GNA12
ARHGEF11	GNA13
SMARCA4	HDAC1
AXIN1	TP53
FUS	UPF2
FUS	UPF3A
RELA	CREBBP
RELA	AR
AR	RELA
ELF3	MED23
MYOCD	NCOA3
BAX	SEPT7
BAX	YWHAQ
STRAP	SMAD3
TGFBR1	TGFBR2
SMAD3	STRAP
PIK3R5	PIK3CG
PIK3R5	GNB1
PIK3R5	GNG2
PIK3CG	GNB1
PIK3CG	GNG2
FPR1	PIK3CG
FPR1	PIK3R5
RNF4	NCOA1
RNF4	TBP
BLM	AQR
PTTG1	DHFR
BLM	VCP
KRAS	THOC1
BLM	MMS22L
KRAS	TAF1
KRAS	MAP2K1
BLM	ELK4
BLM	RPS14
BLM	ICK
BLM	XIAP
BLM	SNRNP200
BLM	POU3F3
BLM	SUPT5H
BLM	RPS27A
BLM	ACTR5
BLM	RPL37
BLM	RAD23B
BLM	TRIM15
BLM	TRIM8
BLM	RAD51
BLM	TREX2
BLM	RPL14
BLM	RREB1
BLM	RPL7
BLM	ALDH3B1
BLM	RPS19
BLM	MORF4L2
BLM	HIST1H2AI
BLM	NDUFA13
BLM	KLF16
BLM	CSNK2B
BLM	CARS2
BLM	AKR1B1
BLM	RAMP1
BLM	PSMD1
BLM	HES5
BLM	RPL23A
BLM	URI1
BLM	CEBPD
KRAS	PRPF31
KRAS	JMJD4
KRAS	KMT2E
KRAS	MTNR1A
KRAS	DIRAS3
KRAS	RPS19
KRAS	ZNF764
KRAS	SVIL
KRAS	RNFT1
KRAS	KDM5B
KRAS	CD83
KRAS	CWC22
KRAS	MFHAS1
KRAS	TTC27
KRAS	NXT2
KRAS	PNPLA4
KRAS	SFPQ
KRAS	SNRPF
KRAS	NUP98
KRAS	TBC1D8
KRAS	LMLN
KRAS	ANAPC10
KRAS	C12orf66
KRAS	HKDC1
KRAS	NONO
KRAS	SLC9A8
KRAS	ADAM10
KRAS	RILPL2
KRAS	RPL18A
KRAS	PRPF3
KRAS	COCH
KRAS	SNRPD2
KRAS	NAB1
KRAS	NAPA
KRAS	LTA4H
KRAS	C16orf72
KRAS	STK32A
KRAS	BCAS2
KRAS	CCDC114
KRAS	NHEJ1
MUS81	CREBBP
MUS81	ZNF496
MUS81	ATXN7L1
MUS81	ZNF181
MUS81	BRD9
MUS81	LTK
MUS81	TMEM209
MUS81	ZNF17
MUS81	ZNF358
MUS81	FANCD2
MUS81	CCT7
MUS81	PLEK2
MUS81	TRAF6
MUS81	CDK5RAP2
MUS81	POLD2
MUS81	SREK1
MUS81	TIMELESS
MUS81	POLR2L
MUS81	DNAJB9
MUS81	RPS3
MUS81	KPNA6
MUS81	TFB1M
MUS81	TRIM24
MUS81	RAMP1
MUS81	BRAF
MUS81	STIL
MUS81	ZNF142
MUS81	RFC1
MUS81	IDH2
MUS81	DDX23
MUS81	GTPBP8
MUS81	MDFI
MUS81	WRN
MUS81	SAMD4B
MUS81	DUS3L
MUS81	INO80
MUS81	ALMS1
MUS81	SNW1
MUS81	PIGB
MUS81	VCP
MUS81	POLR3K
MUS81	XIAP
MUS81	ELK4
MUS81	RFTN1
MUS81	BLOC1S1
MUS81	SFPQ
MUS81	KIAA2026
MUS81	VWCE
MUS81	MBP
MUS81	PCNXL2
MUS81	SF3A2
PTEN	TXNDC11
PTEN	CFB
PTEN	YME1L1
PTEN	SUV39H1
PTEN	HES5
PTEN	GPER1
PTEN	MXD1
PTEN	TTC31
PTEN	EME2
PTEN	OPRL1
PTEN	OSBP2
PTEN	RFTN1
PTEN	PBX3
PTEN	FBXL6
PTEN	PIGN
PTEN	POLM
PTEN	TUBA1A
PTEN	UBAP2L
PTEN	TRIM8
PTEN	CDC42EP5
PTEN	ST8SIA6
PTEN	ENO2
PTEN	BLOC1S1
PTEN	HES6
PTEN	IFIH1
PTEN	CYB5R3
PTEN	PSMB2
PTEN	SLC36A1
PTEN	THBD
PTEN	CARS2
PTEN	NOTCH1
PTEN	PPAP2B
PTEN	UBE2D1
PTEN	HEATR6
PTEN	LLGL2
PTEN	SLC25A6
PTEN	KIAA0196
PTEN	PKMYT1
PTEN	HAGHL
PTEN	RASSF2
PTEN	SOCS1
PTEN	TRIM24
PTTG1	SLC36A1
PTTG1	POLR3K
PTTG1	CDK5RAP2
PTTG1	CSNK2B
PTTG1	XIAP
PTTG1	KPNA6
PTTG1	NUMA1
PTTG1	GPER1
PTTG1	CASP3
PTTG1	TRIM15
PTTG1	B2M
PTTG1	WRN
PTTG1	FXYD1
PTTG1	KISS1R
PTTG1	POLM
PTTG1	ZNF358
PTTG1	DCAF17
PTTG1	ZNF142
PTTG1	PCNXL2
PTTG1	NT5M
PTTG1	PSMA3
PTTG1	CEP85
PTTG1	ARNTL2
PTTG1	ZBTB48
PTTG1	EZR
PTTG1	CREBBP
PTTG1	LUC7L3
PTTG1	CDC37L1
TP53	AAGAB
TP53	ACVR1C
TP53	ADAM28
TP53	ARL3
TP53	ARMCX5
TP53	ARPP21
TP53	ATR
TP53	CENPA
TP53	CLCA3P
TP53	CPA5
TP53	CYP20A1
TP53	C12orf49
TP53	DCLRE1C
TP53	DDX50
TP53	DKK2
TP53	DOT1L
TP53	DPP6
TP53	DZIP1
TP53	EGFR
TP53	ELL3
TP53	EPG5
TP53	ETV1
TP53	EXOSC4
TP53	RMDN1
TP53	FHIT
TP53	GABRG3
TP53	GFPT2
TP53	GK2
TP53	GOLGA2P5
TP53	GPSM3
TP53	GRIN2B
TP53	HAUS1
TP53	HAUS4
TP53	HINT3
TP53	HOXA9
TP53	HYAL4
TP53	IL1A
TP53	CXCL8
TP53	IMP3
TP53	INSIG1
TP53	IRX1
TP53	JMJD8
TP53	KLHL40
TP53	KLRF1
TP53	LAPTM5
TP53	LAP3
TP53	LGI4
TP53	MCM8
TP53	MED8
TP53	MED22
TP53	MFSD12
TP53	MIA2
TP53	MORN2
TP53	MYBPC1
TP53	MYOT
TP53	NEUROG2
TP53	NT5C3A
TP53	PACRG
TP53	PDIA5
TP53	PHYH
TP53	PKIA
TP53	PLAC8
TP53	PPP1R13B
TP53	POLD3
TP53	POLR1D
TP53	PRPF6
TP53	PSD3
TP53	PTTG1IP
TP53	PTX3
TP53	PURG
TP53	RBBP5
TP53	RECQL5
TP53	RETNLB
TP53	RNASE4
TP53	RPL36P14
TP53	RPUSD4
TP53	SACS
TP53	SAMD7
TP53	SBF2
TP53	SEC63
TP53	SLAMF1
TP53	SLC7A2
TP53	SNX12
TP53	SPESP1
TP53	STAM2
TP53	STT3B
TP53	STXBP4
TP53	STX2
TP53	SUPT3H
TP53	TBC1D24
TP53	THAP1
TP53	NELFCD
TP53	TMEM200A
TP53	TOM1L1
TP53	TOP2A
TP53	TTC28
TP53	UBQLN2
TP53	UMPS
TP53	USH2A
TP53	USP1
TP53	ZNF300
TP53	ZNF619
TP53	ZNF763
TP53	TERT
TP53	TERT
ETV1	TERT
ATR	TERT
ATR	ETV1
TP53	ETV1
FBXW7	BUB1B
FBXW7	FANCD2
FBXW7	RAB4B
FBXW7	RAG1
FBXW7	RFWD3
DMRT1	NANOS3
REV3L	GPR27
REV3L	RRM1
REV3L	CFLAR
REV3L	LMTK3
REV3L	CCR6
REV3L	CACNA1A
REV3L	COPZ1
REV3L	CDY1
REV3L	CSAD
REV3L	A1BG
REV3L	TXN
REV3L	SLC16A10
REV3L	ATAD1
REV3L	RFXAP
REV3L	FAM107A
MYC	CDK16
MYC	CDK2
MYC	ERN1
MYC	GSK3B
MYC	LMTK3
MYC	PHKG2
MYC	PRKCD
MYC	PSKH2
MYC	PRKDC
KRAS	A2M
KRAS	ABCB5
KRAS	ACSM4
KRAS	ACTR2
KRAS	ACVRL1
KRAS	ADAM22
KRAS	ADAMTSL5
KRAS	ADCY8
KRAS	ALKBH3
KRAS	ALKBH7
KRAS	ANAPC1
KRAS	ANAPC4
KRAS	ANXA5
KRAS	NAE1
KRAS	NAA10
KRAS	ARID1B
KRAS	ARL4A
KRAS	ARPC2
KRAS	ARPC3
KRAS	ASB16
KRAS	CSRNP1
KRAS	BFSP1
KRAS	RPF2
KRAS	BRIX1
KRAS	RPF1
KRAS	MRGPRG-AS1
KRAS	FAM160A2
KRAS	C11orf72
KRAS	C12orf56
KRAS	RGCC
KRAS	SPACA7
KRAS	URI1
KRAS	SHCBP1L
KRAS	TTPAL
KRAS	MIS18A
KRAS	LINC01547
KRAS	EFCAB12
KRAS	FNDC9
KRAS	C6
KRAS	C6orf48
KRAS	TMEM248
KRAS	RPP25L
KRAS	C9orf84
KRAS	CCDC171
KRAS	CA12
KRAS	CACNA2D2
KRAS	CALR
KRAS	CARM1
KRAS	CASC5
KRAS	CATSPER1
KRAS	CCDC112
KRAS	CCDC120
KRAS	CCIN
KRAS	CCNA2
KRAS	CCT2
KRAS	CDC16
KRAS	CDC27
KRAS	CDC73
KRAS	CDCA8
KRAS	CDH5
KRAS	CDKL3
KRAS	CHN1
KRAS	CLCN1
KRAS	CNOT1
KRAS	COPS2
KRAS	COPS4
KRAS	COPS5
KRAS	COPS8
KRAS	COX4I2
KRAS	CREG1
KRAS	CRNKL1
KRAS	CRNN
KRAS	CTNNAL1
KRAS	CTNS
KRAS	CTTNBP2
KRAS	CXCL16
KRAS	BCORL1
KRAS	CXorf40A
KRAS	CYP11B1
KRAS	DAG1
KRAS	DCLK2
KRAS	DCTN4
KRAS	DDX43
KRAS	DGCR14
KRAS	DHRS7C
KRAS	DHX38
KRAS	DIDO1
KRAS	DNM3
KRAS	DNTTIP1
KRAS	DYNLL2
KRAS	EDA2R
KRAS	EEF1A1
KRAS	EFNB2
KRAS	EIF3A
KRAS	EIF3G
KRAS	EIF3C
KRAS	EIF4A3
KRAS	EMID1
KRAS	ENPP4
KRAS	ENPP5
KRAS	EPRS
KRAS	ERH
KRAS	EXOSC10
KRAS	EXOSC4
KRAS	F2RL3
KRAS	FAM115C
KRAS	FANCA
KRAS	FBL
KRAS	KDM2A
KRAS	FBXL20
KRAS	FBXO36
KRAS	FBXW7
KRAS	FCGR1A
KRAS	FEZ2
KRAS	EBLN2
KRAS	FLJ90680
KRAS	FLRT2
KRAS	FOXR1
KRAS	FREM1
KRAS	FRMPD1
KRAS	GATA6
KRAS	GATAD2A
KRAS	GCM2
KRAS	GDF10
KRAS	GLI3
KRAS	GMPPB
KRAS	GNL3L
KRAS	GON4L
KRAS	GPR56
KRAS	HCAR1
KRAS	GRAP2
KRAS	GRIP2
KRAS	GSPT1
KRAS	HCK
KRAS	HIGD2A
KRAS	HMGN2
KRAS	HNRNPC
KRAS	HOXB5
KRAS	HOXD1
KRAS	HSD3B2
KRAS	HSD3B7
KRAS	HSDL2
KRAS	HSPA14
KRAS	HSPA9
KRAS	HSPD1
KRAS	HUWE1
KRAS	IARS
KRAS	IARS2
KRAS	IBTK
KRAS	IKBKAP
KRAS	IL1RAP
KRAS	IREB2
KRAS	ITM2A
KRAS	JAK1
KRAS	KDM3B
KRAS	KARS
KRAS	KCMF1
KRAS	KCNH7
KRAS	KCTD12
KRAS	KDELC1
KRAS	KIAA0101
KRAS	RGP1
KRAS	KIAA0509
KRAS	ISY1
KRAS	TNRC18
KRAS	KIF2C
KRAS	KLHL25
KRAS	KPRP
KRAS	KRT32
KRAS	LCE5A
KRAS	C14orf183
KRAS	LOC255654
KRAS	LOC283575
KRAS	LOC284379
KRAS	LOC285556
KRAS	LRRC10
KRAS	LRRC32
KRAS	LSM5
KRAS	MATN2
KRAS	MCPH1
KRAS	METAP2
KRAS	MID1
KRAS	MLF2
KRAS	KMT2A
KRAS	GSDMC
KRAS	MNDA
KRAS	MOB3A
KRAS	WDR83
KRAS	MPDZ
KRAS	MRPL30
KRAS	MRPL49
KRAS	MRPS36P4
KRAS	MTX2
KRAS	MVP
KRAS	MYLIP
KRAS	NADK
KRAS	NAGS
KRAS	NAP1L6
KRAS	NAA15
KRAS	NAV3
KRAS	NBR2
KRAS	NCAPD2
KRAS	NCL
KRAS	NDUFA9
KRAS	NEK1
KRAS	NF1
KRAS	NMNAT1
KRAS	NOL3
KRAS	NOP56
KRAS	NOL8
KRAS	NOP10
KRAS	NPM1P13
KRAS	NQO2
KRAS	NR5A1
KRAS	NUP205
KRAS	NUP93
KRAS	NXF1
KRAS	OIP5
KRAS	OR2H2
KRAS	OR4K1
KRAS	OSBPL9
KRAS	PARP12
KRAS	PHF7
KRAS	PHKBP2
KRAS	PIN1
KRAS	PINK1
KRAS	PIP4K2A
KRAS	PLA2G2A
KRAS	PLK1
KRAS	PNPLA4
KRAS	POLA1
KRAS	POLM
KRAS	POLR3B
KRAS	POLR3F
KRAS	PON2
KRAS	PPP1R8
KRAS	PROM1
KRAS	PSEN1
KRAS	PSKH2
KRAS	PSMA5
KRAS	PSMB5
KRAS	PSMB6
KRAS	PSMD12
KRAS	PTPN1
KRAS	QARS
KRAS	RCHY1
KRAS	RELN
KRAS	RFX4
KRAS	RHBDL2
KRAS	RIMS1
KRAS	RLF
KRAS	RNF40
KRAS	RPA2
KRAS	RQCD1
KRAS	RRP9
KRAS	RRS1
KRAS	RSBN1
KRAS	RTN2
KRAS	SAE1
KRAS	SDCCAG8
KRAS	SEC14L3
KRAS	SERPINB5
KRAS	SH2D3A
KRAS	SH3PXD2B
KRAS	SHFM1
KRAS	SLC11A2
KRAS	SLITRK2
KRAS	SNAP23
KRAS	SNRPN
KRAS	SNW1
KRAS	SNX2
KRAS	SPAST
KRAS	SPATA17
KRAS	SPTBN5
KRAS	SPTY2D1
KRAS	STT3A
KRAS	SUV39H2
KRAS	SYPL2
KRAS	SYTL2
KRAS	TAS2R62P
KRAS	TBCD
KRAS	TEAD2
KRAS	TGIF2
KRAS	THOC1
KRAS	TIMM22
KRAS	TK2
KRAS	TMED10
KRAS	TMEM177
KRAS	NDC1
KRAS	VMP1
KRAS	TOMM20
KRAS	TPP2
KRAS	TRIM3
KRAS	TRIM36
KRAS	TRIM39
KRAS	TRIM44
KRAS	TSPAN15
KRAS	TSSK1B
KRAS	TTC21B
KRAS	TUBGCP4
KRAS	TWIST1
KRAS	UBAC2
KRAS	UBA1
KRAS	UBE2D1
KRAS	UBE2I
KRAS	UBE2M
KRAS	UBE2R2
KRAS	UBE3B
KRAS	UBTF
KRAS	UQCR10
KRAS	UHRF2
KRAS	USP30
KRAS	USP6
KRAS	USP9Y
KRAS	VNN1
KRAS	VPRBP
KRAS	WDR36
KRAS	WDR37
KRAS	DCAF13
KRAS	WFDC12
KRAS	WWC1
KRAS	XPO1
KRAS	ZBTB5
KRAS	ZC3H10
KRAS	ZC3H13
KRAS	ZC3H15
KRAS	ZC3H18
KRAS	ZC3HAV1L
KRAS	ZGPAT
KRAS	ZMAT1
KRAS	ZNF260
KRAS	ZNF584
MYC	UBA2
MYC	NCOR1
MYC	RHOBTB1
MYC	USP33
MYC	NDUFB10
MYC	UBE2O
MYC	SAE1
AMFR	SYVN1
BAG1	SYVN1
FBXW7	BUB1B
FBXW7	FGA
FBXW7	RERE
FBXW7	GAK
FBXW7	CPSF1
FBXW7	OSGIN2
FBXW7	SPAG11B
FBXW7	MS4A1
FBXW7	CDH19
FBXW7	HERC2P2
FBXW7	PVRL3
FBXW7	SUPT6H
FBXW7	MPPED1
FBXW7	GAMTP1
FBXW7	SSBP1
FBXW7	TXLNGY
FBXW7	SSH2
FBXW7	CYBB
FBXW7	CYLD
FBXW7	PUF60
FBXW7	CMIP
FBXW7	RSBN1L
FBXW7	C6orf136
FBXW7	EPOR
FBXW7	GRM3
FBXW7	NAPG
FBXW7	TBX4
FBXW7	GGCT
FBXW7	MASTL
FBXW7	DDO
FBXW7	KATNAL1
FBXW7	RSPRY1
FBXW7	MOCS1
FBXW7	NDUFB9
FBXW7	NELFE
FBXW7	NCOR1
FBXW7	TRAT1
FBXW7	EXOSC4
FBXW7	TMEM126B
FBXW7	C8orf44
FBXW7	ACTR5
FBXW7	C5orf64
FBXW7	SOX7
FBXW7	GMDS
FBXW7	MEP1A
FBXW7	PTPRN2
FBXW7	CTDP1
FBXW7	UBAC1
FBXW7	NAT8B
FBXW7	RNPC3
FBXW7	VPS16
FBXW7	MTFMT
FBXW7	ZC3H18
FBXW7	SPRED1
FBXW7	SNRNP70
FBXW7	LETM2
FBXW7	EBF3
FBXW7	SPTBN1
FBXW7	PHF20L1
FBXW7	CINP
FBXW7	EIF4E3
FBXW7	COL1A2
FBXW7	SLC35A1
FBXW7	DIDO1
FBXW7	TNFRSF19
FBXW7	TMEM65
FBXW7	LINC00173
FBXW7	AP2A1
FBXW7	MED22
FBXW7	EIF4A3
FBXW7	TUBA1B
FBXW7	ZCCHC3
FBXW7	EFHC1
FBXW7	DNAJC21
FBXW7	MMAA
FBXW7	C5orf51
FBXW7	LRRTM1
FBXW7	LCE1B
FBXW7	COPS6
FBXW7	FAM32A
FBXW7	TBCB
FBXW7	ITGAV
FBXW7	POLR2K
FBXW7	SNRPB2
FBXW7	BARX2
FBXW7	CTIF
FBXW7	DUSP16
FBXW7	OR51V1
FBXW7	COL12A1
FBXW7	CDK18
FBXW7	PTGDS
FBXW7	SLC17A1
FBXW7	COPS3
FBXW7	TRIM58
FBXW7	ZFR
FBXW7	SRBD1
FBXW7	SHROOM4
FBXW7	RALYL
FBXW7	NUDT4P1
FBXW7	GRIK3
FBXW7	DLC1
FBXW7	RBMX
FBXW7	PALM2-AKAP2
FBXW7	CDR2
FBXW7	LPA
FBXW7	SPDL1
FBXW7	H2AFY2
FBXW7	C5orf15
FBXW7	SENP7
FBXW7	ALKBH8
FBXW7	ZNF563
FBXW7	PRPSAP1
FBXW7	SNRPF
FBXW7	TJP2
FBXW7	RERG
FBXW7	B3GALNT2
GPS1	MAPK8
GPS2	MAPK8
HRAS	MAPK8
TP53	TSNAX
TP53	KIF2A
KIF2A	TSNAX
C10orf76	CLASP2
C10orf76	PTPN23
C10orf76	UBAP1
GOSR1	RHOA
PTAR1	CNIH1
PTAR1	COL4A3BP
PTAR1	EXOC2
PTAR1	EXOC4
PTAR1	FBXO8
PTAR1	IST1
PTAR1	MARCH6
PTAR1	NAA30
PTAR1	PI4KB
PTAR1	PIKFYVE
PTAR1	PPP2R2A
PTAR1	SEC24A
PTAR1	SGMS1
PTAR1	SGMS2
PTAR1	SLC35A2
PTAR1	SLMAP
PTAR1	SNAP23
PTAR1	SPTLC1
PTAR1	SPTLC2
PTAR1	SPTSSA
PTAR1	SYPL1
PTAR1	TM9SF2
PTAR1	TRAPPC11
PTAR1	TXNDC15
PTAR1	UNC50
PTAR1	VAMP3
PTAR1	VPS39
PTAR1	VPS41
PTAR1	GOSR1
PTAR1	TMEM165
PTAR1	ANKRD11
PTAR1	BRD4
PTAR1	CTDSPL2
PTAR1	CMTR2
