CYP3A5	ESRRB
CYP3A5	CLK4
CYP3A5	RPS6KB1
CYP3A5	RPS6KA2
CYP3A5	RPS6KA1
CYP3A5	LRRK2
CYP3A5	CDKL3
CYP3A5	ACVR1
CYP3A5	HUNK
CYP3A5	ACVR1B
CYP3A5	F2
CYP3A5	F10
CYP3A5	RXRA
CYP3A5	RXRB
CYP3A5	RXRG
CYP3A5	RYR1
CYP3A5	MAP3K3
CYP3A5	FABP2
CYP3A5	ADORA1
CYP3A5	ADORA2A
CYP3A5	ADORA2B
CYP3A5	PTK2B
CYP3A5	MET
CYP3A5	TUBB3
CYP3A5	TUBB4A
CYP3A5	TUBB4B
CYP3A5	S100B
CYP3A5	ADRA1D
CYP3A5	ADRA1B
CYP3A5	ADRA1A
CYP3A5	TAOK3
CYP3A5	ADRA2A
CYP3A5	ADRA2B
CYP3A5	ADRA2C
CYP3A5	ADRB1
CYP3A5	ADRB2
CYP3A5	ADRB3
CYP3A5	SCN1A
CYP3A5	SCN2A
CYP3A5	SCN3A
CYP3A5	SCN4A
CYP3A5	AGTR1
CYP3A5	SCN5A
CYP3A5	MYLK4
CYP3A5	SCN8A
CYP3A5	SCN9A
CYP3A5	SCN10A
CYP3A5	NR0B1
CYP3A5	FER
CYP3A5	FES
CYP3A5	AHR
CYP3A5	FGF2
CYP3A5	PIP4K2B
CYP3A5	PLA2G6
CYP3A5	NR3C2
CYP3A5	FGFR1
CYP3A5	ALB
CYP3A5	FGFR3
CYP3A5	FGFR2
CYP3A5	ALDH1A1
CYP3A5	ALDH2
CYP3A5	FGFR4
CYP3A5	FGR
CYP3A5	MERTK
CYP3A5	FKBP1A
CYP3A5	FKBP1B
CYP3A5	STK24
CYP3A5	ALK
CYP3A5	FKBP4
CYP3A5	ALOX5
CYP3A5	MAP3K19
CYP3A5	DYRK2
CYP3A5	MPO
CYP3A5	ABCC1
CYP3A5	FLT1
CYP3A5	FLT3
CYP3A5	FLT4
CYP3A5	FMO1
CYP3A5	FMO3
CYP3A5	HIPK4
CYP3A5	BMP2K
CYP3A5	ANXA1
CYP3A5	AOX1
CYP3A5	TUBB
CYP3A5	SHBG
CYP3A5	HIPK2
CYP3A5	CILK1
CYP3A5	SLCO1B1
CYP3A5	AR
CYP3A5	ABCC6
CYP3A5	MKNK1
CYP3A5	CASK
CYP3A5	STK16
CYP3A5	SLC6A2
CYP3A5	SLC6A3
CYP3A5	SLC6A4
CYP3A5	FRK
CYP3A5	MAPK15
CYP3A5	SLC10A1
CYP3A5	SLC10A2
CYP3A5	SLC15A1
CYP3A5	SLC15A2
CYP3A5	SLC16A1
CYP3A5	SLC18A1
CYP3A5	MTOR
CYP3A5	SLC18A2
CYP3A5	SLCO2A1
CYP3A5	SLCO1A2
CYP3A5	SLC22A1
CYP3A5	SLC22A3
CYP3A5	SLC22A2
CYP3A5	SLC22A4
CYP3A5	SLC22A5
CYP3A5	STK33
CYP3A5	TBK1
CYP3A5	EBP
CYP3A5	AOC3
CYP3A5	ABCB11
CYP3A5	MAST1
CYP3A5	NCOA1
CYP3A5	PDE5A
CYP3A5	SMPD1
CYP3A5	NR5A1
CYP3A5	ATM
CYP3A5	RIOK2
CYP3A5	FYN
CYP3A5	PLK4
CYP3A5	MUSK
CYP3A5	CACNA2D3
CYP3A5	MAP3K2
CYP3A5	GABRA1
CYP3A5	GABRA2
CYP3A5	GABRA3
CYP3A5	GABRA5
CYP3A5	GABRA6
CYP3A5	GABRB2
CYP3A5	GABRB3
CYP3A5	GABRD
CYP3A5	GABRE
CYP3A5	GABRG1
CYP3A5	GABRG2
CYP3A5	GABRG3
CYP3A5	GABRR1
CYP3A5	GABRR2
CYP3A5	ABCC3
CYP3A5	STK36
CYP3A5	TNK1
CYP3A5	MYLK
CYP3A5	EPHA6
CYP3A5	AXL
CYP3A5	MYT1
CYP3A5	SRC
CYP3A5	SLC22A11
CYP3A5	SRD5A1
CYP3A5	SRD5A2
CYP3A5	AKR1D1
CYP3A5	RIPK2
CYP3A5	MAP3K20
CYP3A5	GABRA4
CYP3A5	SRMS
CYP3A5	GABRQ
CYP3A5	SIK1
CYP3A5	BCHE
CYP3A5	SLC46A1
CYP3A5	BCL2
CYP3A5	PDE10A
CYP3A5	BCR
CYP3A5	PGRMC1
CYP3A5	SLC22A7
CYP3A5	CES2
CYP3A5	STAT5B
CYP3A5	BLK
CYP3A5	STK3
CYP3A5	STK4
CYP3A5	AURKA
CYP3A5	GHRHR
CYP3A5	STK10
CYP3A5	TUBB6
CYP3A5	STK11
CYP3A5	AURKC
CYP3A5	BMPR1B
CYP3A5	BMX
CYP3A5	ALDH1A2
CYP3A5	NR1I2
CYP3A5	SLCO1C1
CYP3A5	SULT1A1
CYP3A5	BRAF
CYP3A5	EBPL
CYP3A5	RALBP1
CYP3A5	ABCC8
CYP3A5	NFKB1
CYP3A5	BTK
CYP3A5	TSPO
CYP3A5	SIK2
CYP3A5	PRP4K
CYP3A5	CACNA1I
CYP3A5	CACNA1H
CYP3A5	CACNA1G
CYP3A5	STK39
CYP3A5	TACR1
CYP3A5	TACR3
CYP3A5	GPT2
CYP3A5	NQO2
CYP3A5	MAP3K7
CYP3A5	TAP1
CYP3A5	NOS2
CYP3A5	CA1
CYP3A5	CA2
CYP3A5	CA3
CYP3A5	CA6
CYP3A5	GP9
CYP3A5	CA9
CYP3A5	TLK2
CYP3A5	CA12
CYP3A5	TBXAS1
CYP3A5	CACNA1B
CYP3A5	CACNA1C
CYP3A5	CACNA1D
CYP3A5	CACNA1A
CYP3A5	CACNA1F
CYP3A5	CACNA1S
CYP3A5	DDR1
CYP3A5	CACNA2D1
CYP3A5	CACNB1
CYP3A5	CACNB2
CYP3A5	CACNB3
CYP3A5	CACNB4
CYP3A5	CACNG1
CYP3A5	CALM1
